time, angle
19.667, 0.41887902047863906
19.677, 0.3560471674068432
19.687, 0.28797932657906433
19.697, 0.21467549799530253
19.707, 0.1413716694115407
19.717, 0.07330382858376185
19.727, -0.005235987755982989
19.737, -0.07853981633974483
19.747, -0.15184364492350666
19.757, -0.21467549799530253
19.767, -0.28797932657906433
19.777, -0.3612831551628262
19.787, -0.42935099599060506
19.798, -0.4974188368183839
19.808, -0.5654866776461628
19.818, -0.6283185307179586
19.828, -0.6911503837897545
19.838, -0.7487462491055674
19.848, -0.8011061266653973
19.858, -0.8534660042252271
19.868, -0.905825881785057
19.878, -0.9529497715889039
19.888, -0.9948376736367678
19.898, -1.0367255756846319
19.908, -1.0733774899765127
19.918, -1.1100294042683936
19.928, -1.1362093430483087
19.938, -1.1676252695842064
19.948, -1.1885692206081384
19.958, -1.2095131716320704
19.968, -1.2252211349000193
19.978, -1.2409290981679684
19.988, -1.2514010736799341
19.998, -1.2566370614359172
20.008, -1.2618730491919004
20.018, -1.2618730491919004
20.028, -1.2618730491919004
20.038, -1.2566370614359172
20.048, -1.2409290981679684
20.058, -1.2304571226560024
20.068, -1.2095131716320704
20.078, -1.1885692206081384
20.088, -1.1623892818282235
20.098, -1.1362093430483087
20.108, -1.1047934165124107
20.118, -1.0681415022205298
20.128, -1.0314895879286488
20.139, -0.9896016858807848
20.149, -0.9424777960769379
20.159, -0.895353906273091
20.169, -0.8429940287132611
20.179, -0.7906341511534312
20.189, -0.7382742735936013
20.199, -0.6754424205218055
20.209, -0.6178465552059926
20.219, -0.5497787143782138
20.229, -0.49218284906240095
20.239, -0.4241150082346221
20.249, -0.3560471674068432
20.259, -0.2827433388230814
20.269, -0.21991148575128555
20.279, -0.1466076571675237
20.289, -0.07330382858376185
20.299, 0.0
20.31, 0.07853981633974483
20.32, 0.15184364492350666
20.33, 0.22514747350726852
20.34, 0.2932153143350474
20.35, 0.3665191429188092
20.36, 0.42935099599060506
20.37, 0.4974188368183839
20.38, 0.5654866776461628
20.39, 0.6283185307179586
20.4, 0.6806784082777886
20.41, 0.7435102613495843
20.42, 0.8011061266653973
20.43, 0.8534660042252271
20.44, 0.9005898940290741
20.45, 0.947713783832921
20.46, 0.9948376736367678
20.47, 1.0367255756846319
20.48, 1.0733774899765127
20.49, 1.1047934165124107
20.5, 1.1362093430483087
20.51, 1.1676252695842064
20.52, 1.1885692206081384
20.53, 1.2095131716320704
20.54, 1.2252211349000193
20.55, 1.2409290981679684
20.56, 1.2514010736799341
20.57, 1.2566370614359172
20.58, 1.2618730491919004
20.59, 1.2618730491919004
20.6, 1.2618730491919004
20.61, 1.2514010736799341
20.62, 1.2409290981679684
20.63, 1.2252211349000193
20.64, 1.2042771838760875
20.651, 1.1833332328521553
20.661, 1.1571532940722404
